1,0,0
2,0,0
3,0,0
4,2,0
5,0,0
6,1,0
7,2,0
8,2,0
9,6,0
10,0,0
11,6,0
12,3,0
13,4,0
14,5,0
15,6,0
16,5,0
17,6,0
18,9,0
19,5,0
20,5,0
21,10,0
22,14,0
23,9,0
24,7,0
25,4,0
26,3,0
27,10,0
28,10,0
29,6,0
30,14,0
31,8,0
32,6,0
33,7,0
34,7,0
35,9,0
36,3,0
37,3,0
38,16,0
39,7,0
40,9,0
41,7,0
42,6,0
43,5,0
44,7,0
45,10,0
46,6,0
47,7,0
48,5,0
49,4,0
50,11,0
51,6,0
52,1,0
53,5,0
54,8,0
55,6,0
56,6,0
57,3,0
58,4,0
59,3,0
60,4,0
61,4,0
62,4,0
63,6,0
64,4,0
65,3,0
66,6,0
67,4,0
68,6,0
69,2,0
70,4,0
71,3,0
72,1,0
73,3,0
74,2,0
75,2,0
76,8,0
77,4,0
78,4,0
79,6,0
80,3,0
81,5,0
82,3,0
83,3,0
84,2,0
85,2,0
86,3,0
87,1,0
88,5,0
89,4,0
90,5,0
91,2,0
92,1,0
93,0,0
94,6,0
95,2,0
96,3,0
97,0,0
98,4,0
99,2,0
100,9,0
101,1,0
102,4,0
103,6,0
104,6,0
105,1,0
106,3,0
107,1,0
108,7,0
109,2,0
110,3,0
111,4,0
112,7,0
113,5,0
114,5,0
115,4,0
116,7,0
117,4,0
118,8,0
119,4,0
120,8,0
121,8,0
122,8,0
123,6,0
124,8,0
125,10,0
126,9,0
127,7,0
128,11,0
129,14,0
130,14,0
131,7,0
132,11,0
133,12,0
134,16,0
135,10,0
136,19,0
137,23,0
138,24,0
139,33,0
140,33,0
141,32,0
142,38,0
143,39,0
144,34,0
145,58,0
146,66,0
147,48,0
148,63,0
149,54,0
150,62,0
151,46,0
152,46,0
153,37,0
154,41,0
155,55,0
156,41,0
157,47,0
158,42,0
159,34,0
160,46,0
161,23,0
162,32,0
163,18,0
164,23,0
165,21,0
166,26,0
167,17,0
168,17,0
169,27,0
170,23,0
171,32,0
172,15,0
173,18,0
174,16,0
175,9,0
176,13,0
177,8,0
178,11,0
179,6,0
180,13,0
181,6,0
182,5,0
183,6,0
184,4,0
185,11,0
186,6,0
187,4,0
188,5,0
189,0,0
190,4,0
191,7,0
192,8,0
193,4,0
194,4,0
195,3,0
196,0,0
197,2,0
198,2,0
199,2,0
200,6,0
201,2,0
202,5,0
203,3,0
204,3,0
205,2,0
206,3,0
207,4,0
208,6,0
209,1,0
210,2,0
211,3,0
212,4,0
213,3,0
214,4,0
215,5,0
216,3,0
217,2,0
218,1,0
219,1,0
220,2,0
221,1,0
222,1,0
223,2,0
224,2,0
225,3,0
226,0,0
227,2,0
228,1,0
229,2,0
230,1,0
231,7,0
232,0,0
233,1,0
234,2,0
235,3,0
236,3,0
237,2,0
238,1,0
239,2,0
240,0,0
241,4,0
242,2,0
243,0,0
244,1,0
245,1,0
246,2,0
247,1,0
248,3,0
249,3,0
250,2,0
251,4,0
252,2,0
253,2,0
254,3,0
255,2,0
256,2,0
257,1,0
258,2,0
259,6,0
260,6,0
261,4,0
262,6,0
263,1,0
264,4,0
265,4,0
266,4,0
267,4,0
268,9,0
269,4,0
270,4,0
271,2,0
272,3,0
273,3,0
274,5,0
275,6,0
276,10,0
277,6,0
278,7,0
279,4,0
280,10,0
281,8,0
282,9,0
283,7,0
284,10,0
285,5,0
286,9,0
287,10,0
288,6,0
289,6,0
290,2,0
291,3,0
292,8,0
