1,0,0
2,0,0
3,0,0
4,0,0
5,1,0
6,3,0
7,0,0
8,2,0
9,4,0
10,2,0
11,1,0
12,6,0
13,1,0
14,2,0
15,16,0
16,7,0
17,3,0
18,7,0
19,8,0
20,9,0
21,8,0
22,6,0
23,10,0
24,9,0
25,5,0
26,8,0
27,7,0
28,14,0
29,9,0
30,15,0
31,10,0
32,9,0
33,8,0
34,4,0
35,9,0
36,9,0
37,9,0
38,5,0
39,8,0
40,6,0
41,7,0
42,10,0
43,4,0
44,8,0
45,4,0
46,4,0
47,9,0
48,3,0
49,9,0
50,9,0
51,3,0
52,5,0
53,5,0
54,7,0
55,7,0
56,7,0
57,5,0
58,3,0
59,6,0
60,4,0
61,1,0
62,3,0
63,2,0
64,3,0
65,5,0
66,3,0
67,7,0
68,5,0
69,0,0
70,2,0
71,4,0
72,1,0
73,2,0
74,0,0
75,5,0
76,0,0
77,3,0
78,3,0
79,0,0
80,2,0
81,2,0
82,0,0
83,2,0
84,5,0
85,4,0
86,1,0
87,0,0
88,2,0
89,5,0
90,3,0
91,3,0
92,2,0
93,2,0
94,2,0
95,2,0
96,6,0
97,2,0
98,3,0
99,6,0
100,3,0
101,1,0
102,1,0
103,1,0
104,4,0
105,3,0
106,1,0
107,4,0
108,5,0
109,7,0
110,6,0
111,5,0
112,7,0
113,3,0
114,2,0
115,5,0
116,12,0
117,4,0
118,5,0
119,4,0
120,9,0
121,7,0
122,5,0
123,3,0
124,11,0
125,4,0
126,9,0
127,4,0
128,13,0
129,9,0
130,19,0
131,8,0
132,11,0
133,13,0
134,17,0
135,18,0
136,15,0
137,24,0
138,21,0
139,36,0
140,32,0
141,45,0
142,41,0
143,32,0
144,40,0
145,48,0
146,50,0
147,48,0
148,54,0
149,49,1
150,51,0
151,49,0
152,45,0
153,51,0
154,41,0
155,42,0
156,51,0
157,38,0
158,42,0
159,37,0
160,29,0
161,23,0
162,39,0
163,19,0
164,29,0
165,26,0
166,22,0
167,16,1
168,24,0
169,21,0
170,25,0
171,18,0
172,26,0
173,13,0
174,15,0
175,15,0
176,16,0
177,8,0
178,13,0
179,14,0
180,7,0
181,8,0
182,5,0
183,5,0
184,7,0
185,8,0
186,5,0
187,7,0
188,8,0
189,2,0
190,3,0
191,4,0
192,5,0
193,4,0
194,5,0
195,5,0
196,2,0
197,0,0
198,5,0
199,5,0
200,2,0
201,2,0
202,0,0
203,1,0
204,2,0
205,2,0
206,4,0
207,3,0
208,2,0
209,3,0
210,0,0
211,1,0
212,1,0
213,4,0
214,1,0
215,5,0
216,2,0
217,1,0
218,2,0
219,0,0
220,0,0
221,0,0
222,1,0
223,3,0
224,0,0
225,1,0
226,0,0
227,1,0
228,0,0
229,0,0
230,3,0
231,0,0
232,1,0
233,1,0
234,3,0
235,1,0
236,6,0
237,1,0
238,0,0
239,5,0
240,2,0
241,2,0
242,2,0
243,3,0
244,5,0
245,1,0
246,2,0
247,4,0
248,3,0
249,4,0
250,4,0
251,2,0
252,4,0
253,5,0
254,2,0
255,2,0
256,4,0
257,7,0
258,4,0
259,0,0
260,5,0
261,6,0
262,6,0
263,3,0
264,12,0
265,5,0
266,6,0
267,5,0
268,6,0
269,5,0
270,5,0
271,2,0
272,8,0
273,6,0
274,8,0
275,8,0
276,8,0
277,6,0
278,5,0
279,12,0
280,9,0
281,7,0
282,10,0
283,17,0
284,6,0
285,4,0
286,8,0
287,9,0
288,10,0
289,8,0
290,2,0
291,6,0
292,4,0
